#date,Sat Sep  9 09:09:36 2017

#sensor id,Z3251-11-28-34-3
#shutter speed,30
#exposure time,5.504
#wavelength(nm),600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999,1000
#power,212.408,216.337,220.267,224.196,228.126,232.055,233.906,235.756,237.607,239.458,241.308,238.66,236.011,233.363,230.715,228.066,226.048,224.029,222.01,219.992,217.973,213.6,209.226,204.853,200.48,196.106,190.298,184.489,178.68,172.871,167.063,160.024,152.986,145.948,138.909,131.871,126.494,121.117,115.74,110.364,104.987,101.253,97.5186,93.7846,90.0505,86.3165,83.9692,81.6219,79.2746,76.9273,74.58,74.3195,74.059,73.7984,73.5379,73.2774,71.6454,70.0134,68.3814,66.7494,65.1174,65.1546,65.1918,65.229,65.2662,65.3034,65.9056,66.5078,67.11,67.7122,68.3144,69.1842,70.054,70.9238,71.7936,72.6635,75.314,77.9646,80.6152,83.2658,85.9163,88.0731,90.2299,92.3867,94.5435,96.7002,100.556,104.411,108.266,112.122,115.977,119.45,122.922,126.395,129.867,133.34,136.647,139.955,143.262,146.569,149.877,153.28,156.683,160.087,163.49,166.894,167.859,168.824,169.789,170.755,171.72,173.773,175.825,177.878,179.931,181.983,181.65,181.316,180.983,180.65,180.316,180.531,180.746,180.961,181.176,181.391,182.261,183.131,184.001,184.871,185.741,187.135,188.53,189.924,191.319,192.713,193.962,195.211,196.46,197.709,198.958,201.305,203.652,205.999,208.346,210.693,212.568,214.444,216.319,218.194,220.07,221.595,223.121,224.646,226.171,227.697,227.364,227.03,226.697,226.364,226.031,227.42,228.81,230.2,231.59,232.979,233.387,233.794,234.202,234.609,235.017,234.804,234.592,234.379,234.167,233.955,232.974,231.994,231.014,230.033,229.053,227.274,225.495,223.716,221.937,220.158,218.847,217.535,216.223,214.912,213.6,213.954,214.307,214.661,215.015,215.369,216.906,218.444,219.981,221.518,223.056,225.295,227.535,229.775,232.015,234.254,236.381,238.507,240.633,242.759,244.885,246.508,248.13,249.753,251.375,252.998,252.1,251.202,250.304,249.406,248.508,248.907,249.306,249.705,250.105,250.504,251.197,251.891,252.584,253.278,253.971,255.198,256.426,257.653,258.88,260.108,261.58,263.053,264.525,265.998,267.471,268.382,269.292,270.203,271.114,272.025,271.12,270.215,269.31,268.406,267.501,263.618,259.735,255.852,251.969,248.086,244.855,241.625,238.394,235.164,231.933,224.465,216.997,209.528,202.06,194.592,192.455,190.318,188.181,186.044,183.907,184.407,184.907,185.407,185.907,186.407,187.111,187.814,188.517,189.22,189.923,190.297,190.671,191.044,191.418,191.792,190.52,189.249,187.978,186.706,185.435,185.169,184.904,184.638,184.372,184.107,183.198,182.288,181.379,180.47,179.561,176.739,173.918,171.096,168.275,165.453,160.982,156.51,152.039,147.567,143.096,139.065,135.035,131.005,126.974,122.944,120.35,117.755,115.161,112.566,109.972,108.636,107.3,105.963,104.627,103.291,102.435,101.579,100.723,99.8668,99.0106,97.8431,96.6756,95.5081,94.3406,93.1731,92.6165,92.06,91.5034,90.9469,90.3903,92.631,94.8717,97.1124,99.3531,101.594,104.686,107.779,110.871,113.964,117.056,118.458,119.859,121.261,122.662,124.063,123.279,122.495,121.711,120.927,120.143,118.452,116.762,115.071,113.381,111.691,109.599,107.507,105.415,103.323,101.231,98.0919,94.9523,91.8128,88.6732,85.5336,81.1465,76.7594,72.3723,67.9851,63.598,59.2843,54.9706,50.6568,46.3431,42.0294,40.1823,38.3352,36.4882,34.6411,32.794,31.9478,31.1016,30.2554,29.4092,28.5629,27.9915,27.42,26.8486,26.2771,25.7057
#filterdata,702.9,632.5,637.95,624.65,638.05,639.55,629.6,628.3,646,623.15,625.1,627,614.85,627.7,638,647.85,627.9,629.95,621.5,627.05,622.5,619.25,629.4,621.7,634,618.2,619.7,632.95,624.05,618.6,618.55,815.5,536.2,626.3,618.05,610.25,626.85,612.35,614.35,622.25,610.6,617.7,619.7,622.9,621.5,628.45,633,623.5,627.85,609.25,613.6,620.9,620.45,626.3,626.3,620.9,607.85,611.85,614.75,622.85,609.95,620.9,607.75,633.6,523.4,635.4,630.7,615.9,619.7,622.9,629.4,616.3,632.95,623.3,613.9,621.85,620.7,621.55,626.55,624.4,626.2,621.5,619,622.3,629.1,611,637.5,626.85,626.35,625.4,617.8,624.3,607.6,624.5,609.4,619.8,524.5,724,781.1,769.1,748.8,747,742.65,750.7,740.6,756.1,745.25,757.85,747.2,754.55,769.15,756.5,750.2,739.3,744.15,763.5,748.15,755.05,764,744.55,762.6,742.75,748.6,742.1,769.55,771.5,711.15,618.1,528.4,712.05,777.4,752.75,794.45,727.6,732.9,723.5,692.9,713.2,728.25,719.6,710.7,718.2,723.8,725.45,726.85,706.3,710.4,708.9,718.95,713.25,717.1,713,730.1,701.75,713.55,790.45,735.5,767.1,703.1,630.8,526.65,709,789.2,736.1,714.15,680.45,695.15,690.7,675.55,691.2,689.95,690.75,682.95,691.8,689.4,689.95,688.75,679.05,691.4,698.45,682.25,686.65,698.3,691,701.6,697.6,691.3,719.2,732.65,776.6,696.4,634.7,532.25,714.7,780,759.05,710.1,692.45,729.75,715,723.9,739,736.35,743.4,734.6,747,741.9,740.2,732.4,725.1,679.1,673.8,682.3,676.9,691.4,681.8,684.8,657.9,681.05,712.8,732.8,766.75,697.9,633.85,524.95,719.5,774.7,744.35,712.4,691.6,673.3,795.3,737.25,720.9,741.8,730.4,736.95,736.85,751.8,745.85,736.8,722.7,723.5,722.9,713.85,710.6,729.1,717.95,793,669.5,679.05,703.9,730.3,782.2,693.4,621.55,533.95,712.4,766.8,752.2,719.4,694.3,684.5,722.1,769.7,767.05,779.15,780.55,763.2,772.5,785.9,770.3,773.2,776.35,765.75,774.5,767.3,755.55,766.3,776.6,706.2,675.15,688.15,712.15,745.45,783,707.1,628.25,525.05,716.6,779.6,743,720.55,686.2,684,735.1,764.1,716.5,709.25,720.2,711.55,723.6,718.6,719.35,729.8,715.75,710.05,725.8,721.9,713.05,746,756.3,716.6,671.2,685.7,728,741.75,772.15,707.2,626.4,523.3,716.2,792.65,757.4,727.45,702,689.15,720.15,760.1,724.15,712.3,714.7,707.45,717,711.55,717.5,714.7,714.55,700.15,710.7,713,714.9,726.8,753.5,714.3,672.9,678.05,732.9,747.4,772.2,714.4,629.6,518.9,717.85,784.05,747.55,737.8,682.4,674.6,711.75,770.1,710.2,712.25,708.5,697.1,690.1,711.55,697.9,700.25,689.1,688,694.25,699.65,708.7,723.65,756.55,714.7,669.9,689.05,730.6,741.3,763.05,708.3,627.9,528.25,726.7,714.6,748.1,741.2,692,681.55,714.55,751.15,726.1,720.35,711.55,715.3,712.45,712.1,705.45,710.75,683.8,691.9,699.7,719.4,712,735.15,770,715.05,678,683.95,735.3,735.1,694.7,714.5,623.15,523.05,713.95,709.85,741.8,741.7,690.8,687.7,724.15,763.35,727.3,714.45,711.8,688.6,692.45,683.3,694.3,664.75,669.75,673.7,703.7,696.7,715.55,734.55,747.7,725.7,673.9,689.9,724.9,733.8,719.7,705.4,617.3,522.4,716.2,711.95,749.35,734.5,702.6,682,721,767.7,708.95,721.8,701.6,688.55,688.6,698.25,679.1,693.9,668.5,663.7,696.1,706.1,697.65,734.8,767.65,734.1,673.9,696.1,732.25,746.5,708.7,714.15,629.95,525.35,724.2,713.1,739.25,755.15,704,689.2,737.05,760.1,723.8,719.8,705.1,676.2,693.6,696,776.6,684.3,678.4,670.2,700,708.75,705.05,729.3,768.35,718.05,669.3,692.9,745.95,750,717.1,714.5,630.8,692.85,721.65,724.5,730.7,744.2,703.5,689.7,729.2,757.75,730.3,719.1,718.8,686.35,685.25,679.2,694.4,653.7,678.1,668.65,710.2,714.2,709.2,742.6,759.7,717.9,671.85,694.4,739.85,738.3,706.6,717.55,794.5,535.1,713.9,732.75,738.85,751.55,710.05,676.3,731.7,756.25,723.7,708.1,694.3,700.3,678.25,687.2,674.5,673.35,681.95,671,692.25,709.2,713,737.05,769.7,739.9,671.2,690.95,748.7,728.2,700.6,705.2,621.9,519.9,709.05,720.4,731,748.25,702.1,672.45,729.8,759.65,732.4,708.7,714.25,684.15,670.2,679.6,684.4,687.8,676.65,692.3,702.2,701.5,714.4,747.3,764.7,722.4,671.1,688.1,733.8,727.95,714.2,718.25,624.65,530.2,719.5,719.3,742.2,762.25,702.45,675.75,732.85,760.55,733.35,703.1,707.25,694.4,692.6,668.1,697.7,699.45,687.7,685.6,690.7,716.35,714.65,749.15,768.9,729.25,675.25,686.55,745.15,736.85,716.5,705,620.9,528.8,719,729.1,746.2,758.55,702.6,672,736.6,742.9,721.7,716.35,712.55,712,709.6,707.35,715.05,710.8,707.3,707.15,705.1,711.6,709.3,737.85,755.85,722.65,674,680.1,745.5,743.85,728.35,716.25,632.45,534.15,730.3,729.9,741.35,763.8,691.45,689.3,723.7,751.5,738.35,716.4,708.4,702.5,722.6,728.25,709.4,719.9,720.35,710.6,718.55,726.7,721.4,764.05,753.75,717.1,667.1,681.4,755.45,744.1,714,711.85,626.2,531.05,713.4,730.5,745.7,761.2,697.7,688.25,729.5,748.6,784.8,781,783.55,783,785.9,778.3,788.95,783.35,780.05,774.2,770.1,783.35,785.2,792.7,763.95,718.4,676.9,711.9,760.4,740.4,717.2,711.45,623.5,537.8,728.55,731.05,749.95,762.1,700.05,681.8,733.6,743,751.4,744.1,764.7,745.2,748.6,752.55,752.7,748.75,752.95,736.1,747.8,757.05,750.95,753.9,732.9,728.9,673.25,706.7,750,747.2,709.4,698.85,625.9,534.4,730.3,720.8,755.75,770.1,710.55,678.95,798.6,718.8,715.65,719.8,714.6,712.7,739.45,742.5,738.3,726.5,728.7,715,729.8,739.7,742.2,742,741.2,803.6,686.4,705.55,749.35,746.5,722.15,710.3,632.3,527.85,729.4,726,744.05,752.6,723,687.1,672.9,681.4,667,674.4,684.3,673.45,682.6,687.5,703.3,682.6,680.7,678.8,701.85,679.75,677.5,695.9,690.9,685.2,671.9,696.45,750.75,745.75,715.7,712.25,625.6,532.25,717.65,720.4,755.2,775.85,704.75,719.55,716.5,721.7,726,727.8,741.6,726.45,738.95,746.35,729.1,718.9,725.25,724.2,742.3,722.2,722.2,733.4,728.5,721.8,703.55,710.95,751.75,744.5,714.55,709.9,625.5,514.05,718.65,720.5,764.65,804.7,746.55,747.85,757.75,737.85,753.6,751.5,769.7,755.85,767,750.05,762.6,764.75,744.6,722.85,756.4,754.1,754.4,768.15,749.65,747.85,739.55,745.75,797,756.7,714.6,716.35,625.45,526.75,733.15,723,762.1,755.9,765.25,760.55,763.9,766.8,759.8,766.6,769.25,777.1,781.45,779.9,771.45,772.65,773.3,771.35,791.8,779.2,776.85,794.35,769.75,773.45,771.15,765.8,769.75,760.45,713.9,709.4,627.6,524.6,742,734.3,713.65,724.1,734.6,733,727.35,711.9,717.6,720.2,720.9,732.85,733.6,735.3,732.1,728.5,724.1,703,715.9,710.6,707.35,721.6,711.65,710.8,711.45,699.2,700.45,699.1,713,721.75,630.4,533.1,618.5,733.3,724.5,711.4,727.3,716.8,721.9,724.65,716.9,710.5,723.65,724.2,731.75,724.2,733.5,729.75,721.1,710.15,729.65,732.95,733.4,737.25,729.2,730.65,720.7,725.75,712.4,716.5,719.4,625.05,635.6,690.85,641.75,639.05,644.3,646.45,648.8,649.35,640,642.95,652.7,657.6,674.75,669.1,633,638.2,637.95,807.35,661.6,621.1,639.85,637.2,640.1,663,659.2,844.2,840.25,670.9,833,655.95,648,639.25,820.8
