#date,Sat Sep  9 17:13:32 2017

#sensor id,Z3251-11-28-34-3
#shutter speed,30
#exposure time,5.504
#wavelength(nm),600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999,1000
#power,172.017,177.926,183.835,189.744,195.653,201.562,204.637,207.713,210.788,213.864,216.94,219.637,222.334,225.031,227.728,230.425,227.693,224.961,222.229,219.497,216.765,210.729,204.693,198.656,192.62,186.584,178.402,170.221,162.039,153.858,145.677,135.955,126.233,116.512,106.79,97.0685,91.1745,85.2806,79.3866,73.4926,67.5987,65.0624,62.5261,59.9898,57.4535,54.9172,54.4692,54.0212,53.5731,53.1251,52.6771,54.1023,55.5276,56.9528,58.378,59.8033,61.1889,62.5746,63.9602,65.3459,66.7315,67.3369,67.9423,68.5477,69.153,69.7584,69.625,69.4915,69.358,69.2246,69.0911,67.0777,65.0643,63.0509,61.0375,59.024,60.4821,61.9402,63.3982,64.8563,66.3144,62.3631,58.4118,54.4605,50.5092,46.5579,48.3301,50.1022,51.8744,53.6466,55.4188,57.7385,60.0582,62.3779,64.6977,67.0174,70.3575,73.6975,77.0376,80.3776,83.7177,88.0596,92.4016,96.7436,101.086,105.428,106.505,107.582,108.66,109.737,110.815,114.386,117.958,121.53,125.101,128.673,128.948,129.222,129.497,129.772,130.047,129.206,128.365,127.524,126.683,125.843,124.37,122.897,121.424,119.952,118.479,117.742,117.005,116.268,115.531,114.795,113.866,112.937,112.009,111.08,110.152,111.217,112.281,113.346,114.411,115.476,116.792,118.107,119.423,120.739,122.054,122.955,123.855,124.756,125.656,126.556,121.952,117.347,112.743,108.138,103.534,107.444,111.354,115.264,119.175,123.085,126.298,129.512,132.725,135.939,139.152,136.257,133.362,130.467,127.573,124.678,122.463,120.248,118.033,115.817,113.602,109.959,106.316,102.673,99.0293,95.386,93.0434,90.7008,88.3583,86.0157,83.6731,81.2089,78.7448,76.2806,73.8165,71.3523,71.3458,71.3392,71.3326,71.326,71.3194,74.8347,78.35,81.8653,85.3806,88.8958,93.6338,98.3718,103.11,107.848,112.586,119.04,125.495,131.95,138.404,144.859,145.136,145.414,145.692,145.969,146.247,151.197,156.146,161.096,166.045,170.995,174.147,177.3,180.452,183.605,186.757,187.312,187.867,188.422,188.977,189.532,189.895,190.259,190.622,190.985,191.349,191.393,191.437,191.48,191.524,191.568,190.191,188.815,187.438,186.061,184.684,181.904,179.125,176.345,173.566,170.786,168.016,165.246,162.476,159.705,156.935,149.121,141.306,133.491,125.676,117.862,113.843,109.824,105.805,101.786,97.767,96.0905,94.414,92.7375,91.061,89.3845,88.2458,87.1071,85.9684,84.8297,83.691,81.4183,79.1456,76.873,74.6003,72.3276,66.973,61.6184,56.2637,50.9091,45.5544,45.273,44.9916,44.7102,44.4288,44.1474,44.1948,44.2422,44.2896,44.337,44.3844,42.0362,39.6881,37.3399,34.9918,32.6436,32.3257,32.0078,31.6899,31.372,31.054,32.2045,33.3549,34.5053,35.6557,36.8061,36.1784,35.5506,34.9229,34.2951,33.6674,32.3667,31.066,29.7654,28.4647,27.164,25.4424,23.7207,21.999,20.2774,18.5557,15.2117,11.8676,8.52357,5.17952,1.83546,0.377877,0,0,0,0,0,0.656112,3.7104,6.76469,9.81898,14.8617,19.9044,24.9472,29.9899,35.0326,41.1817,47.3308,53.4799,59.6289,65.778,69.1532,72.5283,75.9035,79.2786,82.6538,84.1946,85.7355,87.2763,88.8172,90.358,89.4079,88.4579,87.5078,86.5577,85.6076,81.6787,77.7498,73.8209,69.892,65.9631,59.0123,52.0614,45.1106,38.1597,31.2089,21.4997,11.7906,2.08138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#filterdata,645.2,639.55,645.7,633.5,644.3,645.45,639.45,637.9,651.9,627.8,629.6,634.1,620.3,635.1,645.7,656,633.5,637.05,628.5,634.4,628.85,624.8,638.1,629.4,641.2,624.8,625.2,641.3,630.9,627.5,623.65,754.2,542.2,632.2,622.95,614.6,632.25,617.35,619.95,626.25,615.9,623.7,624,627.7,628.55,634,638.95,629.65,631.4,613.25,617.5,627.25,626.05,628,632.05,626.8,611.75,618.8,618.8,628.55,614.4,625.8,610.65,638.95,529.35,639.6,636.2,620.15,625.6,625.5,633.6,619.05,636.75,629.45,619.15,625.4,621.65,624.25,628.8,629.3,630.7,623.7,622.15,628.2,632.8,614.05,640.6,628.5,630.9,630.35,623.2,628.85,611.1,628,614.9,622.45,529.7,698.1,729.9,707.85,704.3,703.8,704.4,706.5,700.6,709.8,699.3,711.15,701,710.5,718.5,711.1,706.85,694.1,711.45,727.5,712.1,721.55,725.8,708.65,725.5,710.45,712.45,708.5,705.6,721.4,684.6,622.2,535.9,685,723.4,717.9,743.6,700.35,703.45,691.75,666,685.1,694.8,688.4,677.4,688.7,693.75,697.7,690.5,672.2,677.6,679.95,686.6,681.3,687.8,684.7,702.1,669.4,679.5,741.2,696.75,716.05,676.15,638.85,533,682.7,736.8,700.1,682.6,667.6,676.9,675.1,660.9,673.85,673.2,674.85,666.9,676.75,676.2,673.1,676.3,662.4,675.25,682.5,665.1,670.65,678.85,673.8,681.6,677.35,677.6,687.45,697.85,725.5,670.95,638.65,538,689.2,730,721.65,681.2,675.9,700.45,686.6,691,708.05,707.55,706.7,704.9,716.1,711.6,709.05,698.8,694.55,661.55,655.8,664.75,657.8,672.35,667.1,667.9,644.3,665,680.5,697.15,715.45,669.5,638.6,527.7,693.6,723.6,709.85,679.75,676,658.6,724.3,692.55,677.6,699.1,685.35,692.8,692.6,707.4,703.4,689.4,680.3,680.9,683.75,674.85,672,686.95,680.05,726.5,655.25,661.3,675.65,693.75,728.6,672.3,625,541.45,690.7,715.9,718.8,688.45,678.75,673.05,683,714.8,712.2,728.3,732.25,711.55,722,733.8,717.1,719.5,722.7,711.45,722.65,713.8,704.55,712.6,724.1,669.7,656.5,671.5,680,707.3,731.85,680.15,634.25,530.3,690.7,725.1,700,689.2,668.85,662.95,697.5,712.2,687.1,682.95,693.6,685.2,697.6,690.4,696.75,702.8,688.7,682.75,697.2,694.1,684.6,716.2,705.25,679.2,651.4,665.65,692.8,703.15,719.1,679.15,630.1,529.7,691.4,742.5,717.75,692.65,685.65,671.6,681.8,706.75,697.25,682,685.35,679.2,688.7,685.6,690.95,684.95,689.1,673.8,682,686.8,686.6,698.8,704.35,677.9,653.6,663,699.65,710.8,718.7,686.3,632.85,527,692.8,734.2,707.4,703.95,667.4,658.45,677.05,722.3,679.1,685.3,679.6,670,665.9,686.7,668.15,674.8,665.9,658.65,666.05,671.2,682,696.3,704.95,676.8,653.65,674.2,696.5,701.55,710.45,683.25,629.3,533.75,707.7,689.1,711.4,706.4,675.5,662.5,677.7,701.2,698.3,693.3,684.5,698.9,700.3,701.4,692.8,699.25,669.25,676.1,685.5,688.25,685.2,705.95,714.2,683.2,657.75,667.1,701.85,694.8,670.9,690.1,626.6,527,688.45,684.6,701.5,709.7,671.1,672.05,684.1,708.15,698.35,690.5,680,671.65,683.3,672.85,684.6,657.75,659.15,665.1,686.5,666.35,689.85,707.2,695.3,687.2,654.05,671.7,692.3,694.6,697.65,681.15,623.6,526,691.9,687.2,710.95,702.25,682.05,664.2,679.05,711.3,678,697.9,670.65,674.3,682.7,688,669.25,684.95,657.8,656.6,681.9,674.75,672.7,706,712,691.2,656.25,676.05,696.45,706.45,683.25,690.5,635.4,531.05,701.6,688.9,700.6,717.4,684.2,670.1,698.5,707.45,695.25,695.8,674.1,660.3,688.7,686.4,734.05,674.6,667.8,662.65,686.05,677.95,680.3,700.15,712.35,681.2,651.7,674.1,710.3,709.2,693.95,688.95,635.1,628.2,696.7,701.2,689.45,712.7,680,673.9,685.95,707.25,696.9,692,683.4,668.45,678.25,670.6,680.4,645.15,665.85,661.5,689.95,677.55,680.35,712.1,706.5,681.75,651.1,676.05,707.95,693.8,681.2,692.2,727.2,540.9,692.95,709.3,700.9,716.3,690.75,659.3,694.65,704.85,690.9,683.1,660.75,679.6,671.8,680.1,665.3,665.05,673.4,664.6,673.5,679.5,689.2,705.9,714.8,701.8,652.7,674.95,714.75,686.8,676,678.8,630.45,523.75,687.3,695.7,689.05,718.5,684.55,654.5,693.6,709.1,702.5,686.2,684.1,664.9,662.2,674.85,677.4,680,669.2,676.15,681.6,671,690.95,715.7,712.5,684.3,654.35,673.3,705.9,685.85,686.9,691.45,631.2,534.75,693.7,694.95,697.8,728.55,684.2,660.75,698.1,709.35,699,680.9,675.5,671,676.55,657,675.35,676.8,667.3,663.1,667.3,682.05,691.1,718.95,714.85,691.5,659.9,671,709.95,691.75,693.3,678.35,625.1,535,696.75,701.35,703.6,725.8,681.45,649.9,700.1,693.05,690.15,691.7,682.9,680.4,681,677.4,686,680.6,676.45,677.2,679.05,680.05,684.5,705.65,702.35,687.05,657,663.2,710.8,699.1,701.95,691.9,636,538.6,703.35,706.5,700.55,729.15,672.2,672.3,689.2,698.3,706.4,691.05,686,675.8,698.2,703.5,682.7,690.85,695.4,685.65,690.8,701.1,694.35,721.8,701.05,675.8,649.8,664.05,720.5,698.85,685.45,688.25,630.4,535.95,690.45,705.85,702.45,723.25,679.4,669,692.8,696.6,732.25,726.2,731.4,730.3,733.9,724.75,734.55,729.2,721.9,716.05,714.5,729.1,729.5,736.9,709.8,683.5,659,695,722.9,692.1,688.45,685,628.4,544.25,705.3,705.6,706.35,726.3,681.6,664.95,702.75,696,703.9,693.05,710.45,695.9,699.5,705.95,703.35,700.45,703,687.4,700.1,706.7,701.7,700.8,687.15,695.1,656.45,692.4,711.9,700.3,682.4,670.8,632.25,539.65,705.8,692.8,709.75,733.1,691.75,663.6,732.55,685.8,680.6,686,680.8,677.1,707.2,709.6,704.1,692.1,697.6,681,700.2,706.8,708.5,709.75,710.4,733.1,668.55,683.45,714.15,700.8,693.4,686.45,635.9,535.55,705.3,700.8,699.6,722.7,709.35,672.15,658.3,662.6,651.6,658.95,670.6,658.1,666.3,667.9,686.6,665.7,664.35,662.75,682.7,661.5,657.5,676.8,673.7,669.55,657.75,679.85,717.1,699.2,688.4,688,633.2,538.85,695,693.1,710.4,738.95,687.15,704.6,701.75,703.4,705.5,707.45,717.9,705.35,712.1,722.85,708.35,695.8,699.75,698.8,714,695.4,691.3,704.7,700.5,696.55,677,679.4,717.15,699.5,685.6,686.05,635.2,519.3,696.8,694.7,715.3,753.3,708.35,713.4,719.85,703.8,716,711.85,730.05,712.4,725.9,709.7,723.4,721.8,703.85,682,716.7,711.15,711,722.4,705.5,706.8,698.4,703,741.3,710.05,686.8,691.9,632.55,529.7,706.6,694.15,704.55,711.7,714.05,712.6,714.2,714.35,710.3,715.1,716.4,721.5,729.6,727.5,718.1,717.55,718.75,716.7,739.1,726.7,723.05,740.75,718.9,718.8,718.3,709.2,714.45,701.45,686.1,681.4,634.5,528.65,714.2,703.55,686.9,692.6,704.85,704.55,696.15,681.7,686.15,686.9,686.5,695.25,701.9,703.1,695.8,692.25,687.5,675.15,689.65,684.05,679.1,694.95,685.2,684.25,686,672.8,673.95,672.35,687.2,695.7,632.15,540.75,625.2,709.25,698.8,684.9,704.85,692.6,697.3,700,692.45,682.4,697.35,692.75,704,698.4,706.8,702.25,690.9,684.2,702.45,704.8,703.2,707.35,699.95,700.05,692.95,698.15,684.75,687.5,692,629,637.2,627.5,643.5,642.6,646.65,645.55,648.3,647.4,638.45,641.75,647.15,649.3,665.9,655.95,640.75,640.8,640.65,739.5,658.45,625.2,642.55,641.15,646.35,665.8,663,773.15,768.95,672.75,767.6,658.2,653.1,642.75,758.4
