#date,Sat Sep  9 17:13:52 2017

#sensor id,Z3251-11-28-34-3
#shutter speed,30
#exposure time,5.504
#wavelength(nm),600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999,1000
#power,182.515,188.244,193.973,199.701,205.43,211.159,214.118,217.077,220.037,222.996,225.955,226.927,227.899,228.871,229.843,230.815,228.196,225.576,222.957,220.337,217.718,211.521,205.324,199.127,192.93,186.733,178.012,169.291,160.57,151.849,143.128,132.928,122.727,112.527,102.327,92.1272,85.0303,77.9335,70.8367,63.7399,56.6431,53.3789,50.1148,46.8507,43.5866,40.3224,39.3152,38.3079,37.3007,36.2934,35.2861,36.7721,38.258,39.744,41.2299,42.7158,45.4224,48.1289,50.8355,53.542,56.2486,57.7749,59.3012,60.8275,62.3538,63.8801,66.3822,68.8842,71.3863,73.8884,76.3905,75.7193,75.0481,74.3769,73.7057,73.0345,74.4172,75.7998,77.1825,78.5651,79.9478,76.3464,72.7451,69.1437,65.5423,61.941,62.641,63.3411,64.0412,64.7413,65.4414,66.6017,67.7621,68.9224,70.0828,71.2431,72.9019,74.5606,76.2193,77.8781,79.5368,83.4339,87.3309,91.228,95.1251,99.0222,99.6931,100.364,101.035,101.706,102.377,106.053,109.73,113.406,117.083,120.759,121.66,122.56,123.461,124.361,125.262,125.401,125.54,125.678,125.817,125.956,126.025,126.094,126.163,126.232,126.301,126.476,126.652,126.828,127.003,127.179,126.808,126.437,126.066,125.694,125.323,126.375,127.427,128.479,129.53,130.582,131.511,132.44,133.369,134.298,135.227,135.538,135.85,136.161,136.473,136.784,133.068,129.352,125.637,121.921,118.205,120.975,123.745,126.515,129.285,132.055,134.206,136.357,138.508,140.66,142.811,140.689,138.567,136.445,134.323,132.201,129.316,126.43,123.544,120.658,117.772,113.831,109.889,105.947,102.006,98.064,95.4717,92.8793,90.287,87.6946,85.1022,82.0117,78.9211,75.8305,72.7399,69.6494,69.411,69.1725,68.9341,68.6957,68.4573,71.1979,73.9385,76.6792,79.4198,82.1604,86.5532,90.9461,95.3389,99.7317,104.124,110.471,116.817,123.163,129.509,135.855,136.904,137.952,139,140.049,141.097,146.48,151.864,157.247,162.63,168.014,171.361,174.709,178.056,181.404,184.751,185.253,185.754,186.256,186.757,187.258,187.237,187.216,187.195,187.174,187.153,186.911,186.668,186.426,186.183,185.94,184.144,182.348,180.553,178.757,176.961,172.523,168.086,163.649,159.211,154.774,152.39,150.006,147.623,145.239,142.855,136.923,130.99,125.058,119.126,113.194,109.705,106.216,102.728,99.239,95.7504,94.6278,93.5052,92.3827,91.2601,90.1375,89.3878,88.638,87.8883,87.1385,86.3888,82.9066,79.4244,75.9423,72.4601,68.9779,63.4273,57.8767,52.3261,46.7756,41.225,41.7912,42.3574,42.9236,43.4898,44.056,45.2508,46.4456,47.6404,48.8352,50.03,47.6025,45.175,42.7474,40.3199,37.8923,37.2332,36.574,35.9149,35.2558,34.5966,35.5412,36.4857,37.4303,38.3749,39.3194,38.6184,37.9175,37.2165,36.5155,35.8145,34.3551,32.8957,31.4362,29.9768,28.5174,26.7407,24.964,23.1873,21.4106,19.6339,16.1162,12.5984,9.08064,5.56287,2.0451,0,0,0,0,0,0,0,0,0,0,0,0,3.65509,8.7588,13.8625,21.0254,28.1882,35.351,42.5139,49.6767,54.7858,59.8948,65.0039,70.1129,75.222,77.8993,80.5767,83.254,85.9313,88.6087,88.097,87.5853,87.0736,86.5619,86.0502,82.0946,78.139,74.1834,70.2278,66.2722,58.7902,51.3082,43.8261,36.3441,28.8621,18.2113,7.56046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#filterdata,643.55,639.5,645.75,632.8,645,646.95,640.65,637.7,653,628.4,631.6,635.55,622,635.85,643.85,656,634,637.8,629.65,633.5,629.9,626.5,638.3,631.3,641.15,625.2,627.7,640.5,633,630.05,623.95,754.65,540.6,632.8,624.35,617.15,632.9,618.7,620.75,626.7,615,623.25,624.75,628.8,626.75,635.4,639.35,628.8,631.25,613.85,618.65,626.3,625.95,629.4,631.45,629.2,612.05,618.7,619.8,629.45,613.75,625.4,612.75,639.8,529.45,638.7,636.35,619.7,624.15,625.6,633.6,620.75,639.3,630.75,618.7,625.3,624,623.45,632,629.7,631.95,625.55,622.55,628.8,633.1,616.4,641.65,630.45,632.45,628.85,624.55,628.3,613.35,628.9,615.4,622.8,530.15,698.3,732.25,708.85,706.8,703.8,704.55,706.95,700.65,712.2,701.7,713,703.6,711.15,720.3,712.75,707.45,694.6,708.9,725.2,712.4,722.8,727.3,707.3,727,710.9,713.15,708.1,705.95,721.4,684.8,623.7,533.6,685.8,723.4,718.05,744.95,698.85,702.85,692.2,668.95,684.6,697.9,688.45,679.65,690.65,693.2,696.4,693.7,671.95,679.7,679.6,687.5,680.95,684.4,682.45,702,668.9,679.75,739.45,698.55,714.55,675.35,637.7,531.9,680.9,737.2,703.95,682.8,665,676.45,675.1,659.95,675.5,673.55,674.8,668.4,675.6,673.6,672.1,675.8,661.8,676.4,682.4,666.5,671.2,679.95,672.95,682.1,679.7,677.3,689.2,699.2,725.1,669.25,639.9,538.4,688.05,729.15,719.35,681.7,676.8,702.2,686.8,692.9,707.1,708.85,709.55,704.4,716.7,709.8,708.3,701.35,693,661.7,657.6,663.95,661.75,672.4,666.45,667.6,644.05,667.8,682.2,697.95,715.95,672.55,639.45,529.05,693.95,724.7,708.8,683.6,675,656.85,722.95,693.85,677.3,695.5,686.7,695.4,693.55,707.15,703.4,691.6,680.25,679,685.35,673.1,672.85,688.8,679.8,725.3,655.25,662.2,676.5,690.25,728.3,669.65,624,539.7,689.2,718.65,718.15,688.9,677.95,669.5,682.45,716,712.6,728.4,728.7,709.8,721.7,733.6,718,719.3,723.4,710.45,719.75,712.55,707.5,714.15,723.55,670.6,657,672,682,707.15,731,681.9,632.25,531.1,691.95,726.4,704.8,692.35,673.1,666.6,698.05,712.5,688.5,685.55,693.05,685.5,700.4,693.7,694.7,703.7,687.4,684.65,699.45,695.3,686.8,715.45,705.25,680,651.8,667.75,694.9,706.35,720.5,682.45,632.2,530.45,687.5,742.4,718.4,692.9,685.4,668.7,684.85,706.9,696.85,681.5,688.35,679.9,688.9,685.35,690.55,686.85,689.4,672.95,685.5,687.35,688.65,699.95,704.25,676.3,655.6,664.55,698.6,709.45,719.2,688.15,635.15,525.95,690.2,732.7,708.6,707.1,666.1,658.2,677.1,721.3,679.7,685,679.1,670,664.9,685.5,668.6,676.55,664.55,659.05,667.3,670.8,683.4,697.1,706.85,675.15,652.55,672.9,697.9,702.9,710,681.9,631.25,532.7,704.95,689.1,709.65,706.15,675.4,664.4,681.45,698.8,700.55,695.9,683,695.5,699.5,701.35,692.8,697.65,672.05,677.2,683.3,688.9,686.35,707.45,717.7,682,658,666.7,705.25,696.2,672,689.85,626.55,528.95,688.8,685.2,702.9,711.85,672.4,672.45,688.1,711.15,698.8,690.05,680.2,671.8,683.7,673.35,686.3,656.55,659.95,666.1,685.5,666.1,689.9,706.4,693.2,688.7,655.95,671.85,692.9,693.8,698.6,679.6,622.95,527.2,693.75,686.8,712.55,703.35,685.5,663.9,680.55,713.45,678.9,698.95,670.9,672.7,685.3,689.25,670.5,682.2,660.7,657.2,684,675.75,673.3,706.65,712.1,692.45,659.2,677.8,698.6,706.8,685.1,691.6,636.9,529.6,702.4,689.15,701.2,720.3,685.8,670.9,699,708,694.8,694.9,674.1,659.15,687.5,685.3,734.6,672.6,667.65,664.8,686.2,678.2,683.3,701.2,714.8,682.1,651.1,675.6,709.2,709.6,693,690.65,637.6,627.85,698.25,703.2,690.6,713.05,682.6,672.55,689.1,704.8,701,697.95,685.3,667.25,678.15,672.25,683.4,645.25,670.1,660.15,691.6,679.15,680.9,714.05,706,680.9,656.75,675.95,706.9,694,681.4,690.45,730.3,542.75,692.45,711.35,701.2,717.1,690.5,659.7,693.65,704.25,693.1,683.2,663.15,679.3,671.55,677.95,668.1,666.3,675.05,665.1,673,679.6,688.9,709.3,711.6,703.5,653.7,673.3,714.5,686.6,676.75,681.05,631.9,524.8,687.2,695.1,688.5,717,685.3,655.3,696,709.4,700.1,687.2,683.4,663.2,662.6,675.5,677.1,678.35,668.55,676.3,680.8,670.5,692.4,716.15,711.15,686.45,653.95,672,705.05,686.7,686.3,694.05,630.9,535.5,694.85,695.6,696.4,729.3,684.25,661.1,696.5,707.15,699.15,681.05,674,671.55,676.1,656,674.3,676.1,667.85,662.7,667.45,684,692.55,718.6,716.1,691.65,658.1,668.85,710.45,691.25,695.2,677.9,626.4,535.4,694.3,704.55,704.15,726.65,682.2,650.55,702.4,693.2,690.5,691.8,684.3,681,682.7,677.5,685,682.3,675.6,679.35,677.55,680.55,685.85,705.7,702,687.9,657.1,665.05,713.4,701.65,703.85,692.45,637.55,539.05,705.2,707.2,700.05,730.9,672.15,672.35,690.2,699.8,707.65,692.35,684.1,675.6,699.6,702.9,685.3,692.3,696.7,685.7,691.65,697.8,695.2,724.2,702.2,678.2,650.5,662.6,719.8,698.4,686.9,687.55,631.4,535.4,690.1,705.3,701.55,724.8,679.9,669.25,692.75,698,732.1,725.95,730.95,729.6,732,725.3,736.85,728.3,722.9,717,715.3,729.2,732.45,736.95,710.35,683.3,656.95,693.8,724.7,693.9,689,684.7,627.45,545.95,703.85,706.5,706.7,726.9,682.7,665.55,700.5,694.8,703.15,692.95,709.25,697.9,701.6,706.65,703.65,702.15,706.05,687.95,699.4,708.15,700.95,700.4,689.25,693.9,659.3,692.45,712.95,700.1,680.5,671.65,633.1,538.55,704.45,695.3,711.45,733.4,691.3,663.5,732.9,686.5,679.95,683.85,679.8,679,708.1,707.65,703.5,692.9,698.8,682.05,699.85,706.35,708.05,710.1,711.05,732.55,668.2,686.75,715.95,697.4,694.6,685.15,634.85,535.2,706.1,700.2,700.55,720.3,707.65,671.4,656.2,665.25,651.2,657.15,669.75,655.95,668,667.45,685.15,666.5,665.9,662,683.95,661,658,678.05,672.2,670.55,656,681.6,716.9,697.6,690.2,688.9,630.6,537.4,695.55,694.4,710.15,740.25,689.45,704.75,700.55,704.2,706.55,709.9,716.65,703.7,713.65,724.7,709.15,695.9,700.85,697.35,714.2,694.1,690.9,704.95,699.8,695,677.45,680,715.45,699.15,687.7,686.55,633.7,519.4,694.05,693.05,714.6,753.5,710.85,713.5,720.25,707.9,712.8,711.2,730.6,712.55,723.6,711.6,721.4,719.1,704.9,684,717,711.3,711.7,724.75,703.9,707.6,696.8,702.4,743.05,709.6,689,691.1,632.8,530.8,706.8,698.2,703,712.2,713.9,712.8,714.25,714.75,712.8,714.1,717.55,722.6,731.9,726.65,717.7,718.9,718.55,716.55,740.4,725.75,725.8,741.4,717.95,720.9,720.35,711.3,717.25,705.8,686.15,681.5,636.85,528.65,712.45,703.8,686.8,696.3,703.05,703,696.1,680.5,683.8,687.8,687.35,696.35,701.5,702.25,696.65,692.95,689.6,676.45,690.1,683.25,679.85,692.6,684.1,686.4,685.4,673.3,673.7,672.6,687,695.25,631.5,539.4,626.05,711.35,702.05,684.7,704.5,692.5,698.3,703.1,693.45,682.6,697.05,697.9,705.6,699.9,707.45,701.45,691.3,687.05,703.6,704.45,706.1,709.5,701.35,703.15,695.5,699.4,684.3,691.8,695.25,629.7,642.25,630.5,644.1,641.5,648.45,645.9,649.85,646.8,638.4,642.3,645.25,650.25,665.45,654.2,640.25,641.1,641.55,739.3,656.25,625.3,643.95,641.95,646.5,667.65,663.85,775.8,770.65,671.45,767.35,659.2,654.1,643,756.8
