#date,Sat Sep  9 17:14:22 2017

#sensor id,Z3251-11-28-34-3
#shutter speed,30
#exposure time,5.504
#wavelength(nm),600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999,1000
#power,171.252,177.05,182.849,188.647,194.446,200.244,202.802,205.36,207.917,210.475,213.033,217.129,221.226,225.323,229.419,233.516,231.581,229.646,227.711,225.776,223.842,218.343,212.844,207.346,201.847,196.349,187.708,179.067,170.426,161.785,153.144,142.838,132.532,122.226,111.92,101.614,94.8599,88.1054,81.351,74.5965,67.8421,64.5043,61.1666,57.8288,54.491,51.1532,49.6459,48.1385,46.6311,45.1238,43.6164,44.8395,46.0625,47.2856,48.5086,49.7317,51.8281,53.9245,56.0209,58.1173,60.2136,60.6621,61.1105,61.5589,62.0073,62.4557,62.5142,62.5728,62.6313,62.6899,62.7484,61.7242,60.7001,59.6759,58.6517,57.6276,59.1115,60.5954,62.0793,63.5632,65.0471,62.355,59.663,56.9709,54.2788,51.5868,53.5,55.4133,57.3265,59.2398,61.153,63.317,65.481,67.645,69.8091,71.9731,75.5472,79.1213,82.6954,86.2695,89.8437,93.5961,97.3486,101.101,104.854,108.606,108.755,108.904,109.052,109.201,109.35,113.11,116.871,120.631,124.391,128.152,127.429,126.707,125.984,125.261,124.539,123.908,123.277,122.646,122.015,121.384,119.892,118.4,116.909,115.417,113.925,113.525,113.125,112.725,112.325,111.925,111.652,111.378,111.105,110.832,110.558,112.025,113.491,114.957,116.423,117.889,119.601,121.313,123.024,124.736,126.448,127.677,128.907,130.136,131.366,132.595,129.502,126.408,123.314,120.221,117.127,120.511,123.894,127.277,130.66,134.043,135.783,137.523,139.263,141.003,142.743,141.591,140.438,139.286,138.133,136.981,134.036,131.092,128.148,125.203,122.259,115.84,109.421,103.002,96.5836,90.1648,88.8777,87.5905,86.3034,85.0163,83.7291,81.8157,79.9022,77.9887,76.0752,74.1617,75.2265,76.2913,77.3561,78.4209,79.4857,83.3246,87.1636,91.0025,94.8414,98.6804,102.995,107.309,111.623,115.938,120.252,124.882,129.512,134.143,138.773,143.403,142.09,140.777,139.464,138.151,136.838,141.54,146.242,150.944,155.646,160.348,163.731,167.115,170.498,173.881,177.265,179.331,181.396,183.462,185.527,187.593,189.518,191.444,193.369,195.295,197.22,198.613,200.006,201.398,202.791,204.184,202.484,200.783,199.083,197.383,195.683,190.197,184.712,179.226,173.74,168.255,163.32,158.385,153.451,148.516,143.581,135.003,126.424,117.846,109.267,100.688,95.9152,91.1419,86.3686,81.5953,76.822,76.0625,75.3031,74.5436,73.7841,73.0246,73.3211,73.6176,73.9141,74.2106,74.507,72.5501,70.5931,68.6361,66.6792,64.7222,60.1413,55.5603,50.9794,46.3984,41.8175,44.1365,46.4556,48.7747,51.0937,53.4128,53.1669,52.9211,52.6752,52.4293,52.1835,48.4159,44.6483,40.8807,37.1131,33.3455,31.5501,29.7548,27.9594,26.164,24.3687,23.8532,23.3377,22.8222,22.3067,21.7912,21.1386,20.486,19.8334,19.1807,18.5281,17.7471,16.9661,16.1852,15.4042,14.6232,13.5076,12.392,11.2764,10.1608,9.04526,6.25246,3.45966,0.666856,0,0,0,0,0,0,0,0,0,0.190822,3.67674,7.16265,12.848,18.5334,24.2188,29.9042,35.5895,42.3538,49.1181,55.8824,62.6467,69.411,72.4387,75.4663,78.494,81.5216,84.5492,85.6443,86.7393,87.8343,88.9294,90.0244,88.2254,86.4263,84.6273,82.8283,81.0293,76.3084,71.5876,66.8668,62.1459,57.4251,49.7444,42.0637,34.383,26.7023,19.0216,9.34582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#filterdata,644.25,638.8,646.1,633.35,644.25,645.35,640.3,637.8,654.1,630,631.7,636.2,623.7,636.85,644.9,655.1,635.3,636.95,631.75,634.95,630.5,629.25,640.4,629.7,642.05,625.85,626.6,642.65,631.8,627.65,623.3,752.6,542.1,630.45,624.05,616.85,631.5,617.45,620.8,626.05,616.4,624.85,625.5,628.25,627.6,634.6,638.9,632.1,631.5,613.9,618.2,626.4,625.7,628.5,630.95,627.6,612.85,619,618.9,628.35,615.85,626.85,612.8,638.25,528.8,639,635.4,622.5,625.5,626.65,634.5,621.8,640.2,631.05,621.1,627.8,624.5,625.3,631.2,629.1,631.55,626.2,622.4,629.5,635.8,618.5,642.7,630.8,631.8,629.3,623.5,629.5,614,627.6,615.9,625.2,530.8,698.25,732.2,708.9,705.55,704.5,702.55,709.2,701,709.55,700.3,713,701.9,709.55,717.9,712,705.1,693.9,709.2,726.9,711.8,720.2,726.35,709.45,725.3,709.95,715.2,708,706.1,722,684.2,625,534.3,685.35,724,717.5,741.55,698.15,702.6,692.5,666.7,684.4,697.2,687.3,677.7,688.2,692,694,692.1,673.65,679,678.4,686.2,681.6,686,680.9,701,667.65,678.95,739.4,700.65,712.5,674.7,637.5,531.25,683.15,737.55,700.9,682.55,665.7,676.55,673.85,658.55,673.5,675,674.6,667.6,676.2,674.3,671.95,673.95,660.15,675.8,682.4,666.05,672.2,679.5,674.2,682,679.4,677,689,698.5,726.2,668.8,637.55,539.5,689.5,731.8,718.7,682.15,676.9,702.75,686.5,692.1,709.65,706.75,708.5,704.35,716.9,711.6,710.6,702.1,692.6,663.35,658.4,665.5,660.5,672.6,666.7,668.1,643.75,666.7,681.55,698,717.6,672.5,640.3,528.8,695,724.7,708.85,680.5,674.8,657.15,724.9,693.2,678.1,699.45,686.3,693.8,696.2,708,701.9,690.8,679.8,679.1,685.4,674.4,671.9,687.4,677.95,726.3,654.9,661.2,674,691,727.4,669.65,623.6,539.9,690.8,716,717.75,687.6,676.1,670.1,682.6,715.85,713,730.35,725.7,710.8,720.2,734.1,715.3,719.2,721.2,710.85,721.1,715.2,704.4,714.85,726.6,668.95,654.75,670.5,680.1,707.9,732.2,681.6,631.6,531.25,691.8,727.65,703.45,689.55,673.6,663.35,699.15,713.4,690.2,683.8,691.15,687,696.3,691.2,695.8,702.4,689.1,683.7,696.4,694.5,685.5,715.05,702.75,678.8,653,669.5,695.8,706.3,719.3,682.1,631.3,529.05,688.6,741.8,717.3,692.55,684.6,669.1,683.8,706.3,697.5,681.8,687.3,680,689,685.5,691,688.7,686.05,674.1,682.55,687.15,688.7,699.8,702.95,678.1,652.95,662.4,698.5,707.8,717.8,684.65,632.9,526.25,692.2,733.05,706.65,703.6,665.8,657.4,676.3,721.5,682,685.25,679.05,668.4,664.7,684.8,669.15,673.2,665.7,659.35,665.85,670,683.6,696.7,705.75,675.65,652,672.7,696.15,700.05,710.25,681.85,633.45,531.9,705.5,687.2,708.95,706.55,674.2,662.1,678.5,699.85,697.65,695.1,683.55,696.1,699,697.1,690.75,697.75,669.65,676.7,684.5,688.7,684.1,705.65,716.8,683.7,658.75,665.3,701.15,695.1,670.45,688.6,624.25,527.05,690.5,685.7,700.6,711.4,673,671.3,686.6,708.8,697.05,690.7,679.9,671.8,684.85,671.5,685.45,656.55,659.3,666.2,684.1,667.4,690.2,706.15,697.35,685.2,655.9,671.25,692.1,692.15,696.1,680.15,621.9,528.9,693.8,687.4,711.35,703,687,665.2,680.15,711.15,679.2,698.25,672.55,675.3,682.6,689.2,672.2,683.7,660,656.85,683.9,676.85,673.3,706.3,713.3,693,659,678.5,699.15,706.95,686.4,691.9,638.35,528.75,701.95,687.3,697.9,717.75,685.5,670.4,695.3,706.3,692.9,693.7,672.9,658.15,686.5,686,734.15,672.9,667.05,662.3,687.35,676.4,682.8,701.5,712.3,681.55,653.15,676.05,710.05,707.8,692.6,691.8,637.3,627.6,698,697.2,688.7,709.85,681.9,670.15,689.55,705.15,697.4,694.95,685.9,667.6,676.6,670,680.45,645.35,666.1,661.05,690.5,677.6,680.95,710.7,705.15,682,652.45,675.2,706.85,693.2,678.8,689.8,724.85,543.9,691.4,710.2,696.5,717.8,689.1,659.8,696,704.4,695.65,685.5,663.4,679,670.6,677.75,665.1,665.65,673.9,666.35,675.15,679.1,690.2,706.4,715.3,704.05,652.5,674.5,715,685.6,678,678.75,627.95,523.45,687.8,695.5,686.7,716.9,684.45,656.4,694.1,708.8,698.5,685.05,682.8,662.75,661.9,672.15,676.8,678.45,667.35,674.25,678.85,668.9,688.9,714.75,709.2,685.65,652.7,672.1,704.35,686,686.4,693.1,629.8,538.4,693.65,692.85,699.2,729.6,685.05,661.7,696.8,708.1,698.3,681,675.9,672,675.4,656.7,676.7,675.2,665.25,663.2,668,682.45,691.7,720.2,714,691.5,660.9,667.45,710.35,691.75,695.2,678.8,627.8,536.9,696.3,701.1,705.4,725.3,681.6,650.1,700.1,693.1,689.6,691.1,680.7,680.2,680.1,677.1,684.6,680.1,676.45,679.45,677.4,682,685.1,706.35,700.8,686.35,657.9,661.8,711,698.45,703.3,689.9,638.3,537.6,702.8,706.3,698.85,729.3,671.55,672.6,688.65,699.7,706.45,689.3,687.3,675.1,698.25,702.6,683.45,693.35,694.6,682.6,690.9,700.6,696.2,723,701.6,678.75,651.5,663.85,718.75,696.85,687.7,687.45,632.95,538.4,689.9,705.5,702.8,723.2,676.55,672.1,694.6,697.85,732.2,727.5,733.4,730.35,730.65,726.3,735.4,729.2,723,719.2,717.3,727.9,730.9,737.6,709.4,683.7,657.4,695.1,723.35,694,690.15,685.75,628.9,544.9,706.25,705.15,705.3,727.3,682.7,666.9,700.25,692.7,704,691.6,711,694.8,700.5,705.4,703.95,701.05,702.65,685.3,701,709,704.7,701.3,687.5,693.65,658,691,714,701.2,681.8,669.4,630.55,538.75,704.8,693.55,708.4,733.1,690.05,662.25,732.5,686,680.65,682.7,680.05,678.45,706.5,705.95,704.15,692.35,695.3,681.65,696.8,705.35,707.7,708,710,733,667.6,683.75,712.85,698.5,692.05,685.7,635.25,535.3,705.15,701.05,701.5,720.35,708.15,670,656.4,663.1,652.2,659,668.25,656.15,667.95,669.35,683.05,666.2,664.2,661.5,682.05,659.85,657.7,677.6,674.05,671.8,656.2,678.85,714.95,696.1,687.95,686.3,629.3,535.45,696.1,691.2,709.35,738.85,688.25,705.05,698,703.3,704.1,708.8,717.9,703.65,711.95,725.35,706.2,697,700.5,696.85,713.9,695.15,690.05,702.8,699.7,695.6,677.1,680.9,715.6,700.1,684.8,686,631.9,520.4,694.55,692.5,716.6,753.5,710.45,714.7,719.35,705.9,716.1,712.3,727.95,716.8,725.8,709.75,722.6,718,704.6,682.5,717.9,710.1,712.1,725.35,705.85,709.25,698.1,702.7,741.8,708.45,687.4,690.4,635.65,532.05,707.55,695.65,702.8,710.75,712.65,712.4,714,715.4,710.8,713.25,717.1,721.1,730,727.2,718.95,718.2,718.4,714.8,737.25,726.75,721.3,739.1,719.1,719.1,719.5,709.8,714.65,700.65,684,682.25,634.85,529.2,715,703.4,685.3,693.95,703.45,702.4,696.4,678.65,684.3,686.8,687.45,696.9,701.95,701,695.35,691.45,689.9,675.65,690.3,683.35,681.3,695.1,684.45,684.2,687.15,671.05,672.55,674.65,687.7,696.25,635.05,539.8,623.3,709.9,702.05,685.25,702.55,692.1,694.5,698.2,692.65,680.8,693.15,695.6,704.65,696.8,707,700.6,688.1,682.6,702.35,702.3,702.95,707,700.25,703.2,693.9,695.45,682.4,688.2,691.7,627.9,636.95,628.65,645.05,642.7,646.8,645.3,648.2,648.3,639.5,641.85,648.4,648.6,664.1,657.4,639.45,642.5,641.9,737.85,658.4,625.1,643.35,641.15,645.9,664.9,664.65,775.7,768.95,673.3,767.75,658.15,652.7,643.65,760
