#date,Sat Sep  9 17:17:40 2017

#sensor id,Z3251-11-28-34-3
#shutter speed,30
#exposure time,5.504
#wavelength(nm),600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999,1000
#power,2.51368,3.90797,5.30225,6.69654,8.09083,9.48512,9.6153,9.74548,9.87567,10.0059,10.136,11.1827,12.2294,13.276,14.3227,15.3693,15.3413,15.3132,15.2852,15.2571,15.2291,13.6856,12.142,10.5985,9.05495,7.51142,5.4055,3.29959,1.19368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94374,6.72344,10.5031,14.2828,18.0625,21.8422,26.8643,31.8865,36.9086,41.9307,46.9528,50.1113,53.2698,56.4283,59.5868,62.7453,64.9506,67.1559,69.3611,71.5664,73.7716,73.2699,72.7682,72.2665,71.7647,71.263,72.5347,73.8064,75.078,76.3497,77.6213,75.3252,73.0291,70.7329,68.4368,66.1406,67.728,69.3154,70.9028,72.4902,74.0776,75.359,76.6404,77.9218,79.2032,80.4846,84.5548,88.625,92.6951,96.7653,100.835,106.351,111.866,117.381,122.896,128.411,130.607,132.802,134.997,137.192,139.388,145.297,151.207,157.117,163.026,168.936,170.009,171.083,172.156,173.229,174.303,174.686,175.07,175.454,175.837,176.221,174.695,173.169,171.643,170.117,168.591,167.047,165.502,163.958,162.414,160.87,158.625,156.381,154.136,151.892,149.647,148.986,148.325,147.664,147.004,146.343,146.108,145.873,145.638,145.403,145.168,144.412,143.656,142.9,142.144,141.388,136.983,132.578,128.172,123.767,119.362,122.068,124.774,127.48,130.185,132.891,135.029,137.166,139.304,141.442,143.579,140.575,137.57,134.566,131.561,128.557,125.308,122.06,118.812,115.563,112.315,106.926,101.538,96.149,90.7604,85.3718,81.793,78.2141,74.6353,71.0565,67.4776,64.2562,61.0347,57.8132,54.5917,51.3702,51.2535,51.1368,51.0201,50.9034,50.7867,54.369,57.9513,61.5337,65.116,68.6983,73.6994,78.7004,83.7014,88.7025,93.7035,99.5603,105.417,111.274,117.131,122.987,122.948,122.909,122.87,122.831,122.792,127.806,132.821,137.835,142.849,147.863,149.954,152.046,154.137,156.228,158.319,157.061,155.804,154.546,153.288,152.03,150.543,149.056,147.569,146.082,144.595,143.377,142.16,140.942,139.725,138.507,135.595,132.683,129.771,126.86,123.948,118.15,112.352,106.554,100.756,94.9578,90.9716,86.9854,82.9993,79.0131,75.0269,68.7672,62.5075,56.2477,49.988,43.7282,39.355,34.9817,30.6085,26.2352,21.862,19.8025,17.7429,15.6834,13.6239,11.5644,10.6686,9.77276,8.87693,7.98109,7.08526,4.44256,1.79986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54751,10.0521,17.5566,25.0612,32.5658,40.0704,44.0055,47.9406,51.8757,55.8108,59.746,59.8886,60.0312,60.1739,60.3165,60.4591,56.5264,52.5936,48.6609,44.7281,40.7954,32.6412,24.487,16.3328,8.17862,0.0244254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#filterdata,614.4,642.5,647.7,634.3,646,649.15,642.05,639.85,653.8,631.85,633.1,638.9,624.25,638,646.7,655.25,639,640,630.6,639.4,630.65,628,640.75,630.95,642.65,629.3,630,643.95,636.15,631,627.8,725.55,544.35,633.95,626.6,618.75,636.45,620.95,623.95,629.85,617.8,626.1,629.2,632.8,630,638.7,642.2,631.8,636.45,617.6,620.4,629.9,630.45,631.1,634.9,631.25,614.75,622.4,622.1,632.85,619.8,628.65,612.8,642.2,531.6,641.4,638.1,622.35,626.5,627.65,638.2,623.1,640.5,632.25,620.5,628.45,625.8,626.5,633.1,630.4,632.75,626.7,623.2,628.85,634,615.45,641.8,631.65,632.4,631.05,623.6,628.25,614.7,629,617.5,627.1,531.2,673.2,685.7,678.8,675.95,674.95,673.9,676,672.95,683.5,671.3,686.6,673.2,682.3,693.5,682.5,679.35,664.55,655.9,673.5,657.75,667.4,673.65,654.55,672.8,656.7,659.9,660.25,674.85,681.6,659.3,625.1,536.05,657.9,679,665.75,686.85,679.1,680.35,674.35,651.6,670.15,681.3,672.3,665.3,676.15,680,680.3,678.35,657.95,662.9,661.45,671.8,665.2,671,667.3,683.3,653.8,662.7,685.9,648.95,670.2,648.65,640.6,532.7,658.1,690.55,654.8,667.9,645.8,658.3,652.8,640.5,653.8,653.3,654.65,644.5,652.7,649.8,650.35,649.4,634.55,652.1,658.45,641.6,645.55,652.85,648.2,656.35,654.25,651.7,671.5,652.9,678.4,643.5,638.55,540.3,667.1,685.6,673.2,667.05,650.85,666.8,650.25,654.9,668.2,667.8,666.65,660.65,672.9,668.35,664.9,657.55,649.65,656.9,651.15,658,651.35,668.1,660.2,663.5,637.5,641.15,662.75,650.15,669.9,642.6,641.95,530.9,667.25,677.4,663.7,665,651.85,653.8,692.85,670.6,656.75,676,666.4,670.65,672.8,686.4,679.35,668.5,658.4,658.25,662.3,652.8,652.1,665.8,658.6,693.4,648.85,637.5,659.6,649.25,683.6,643.6,626.9,544.1,662.2,670.9,673.7,671.15,654,666.55,664,684.9,684.15,699.25,696.1,678.45,691.5,705.35,686.5,690.1,692.25,682.25,692.5,685.6,677.5,687.5,700.9,649.65,650,647.45,660.35,662.75,686.4,653.1,635.5,531.65,661.7,681.8,657.75,667.45,646.45,659.3,677.2,686.45,653.75,647.4,656.6,650.2,660.95,655.8,656.7,664.2,651.8,645,660.2,655.7,648.15,676.2,679,659.4,646.4,641.85,670.05,659.8,672.2,651.7,631.9,530.75,658,693.8,673.6,667.3,657.45,665,664.3,681.85,659.65,661.65,664.05,658.1,669,663.1,667.55,662.85,661.25,650.3,655.8,658.8,658.05,660.7,674.75,657,646.2,636.25,671.4,667.35,670.2,653.4,636.15,527.2,659.4,687.8,666.3,675.9,641.1,650.75,658.05,698.45,644.65,655.7,670.3,660.65,657.35,678.7,665.9,670.5,658,654.6,660.9,664.15,651.3,659,679.4,656.55,645.95,645.4,664.7,660.6,662.65,647.85,633.9,534.3,672.25,662.9,671.9,673.8,649,658.1,659.15,674.65,659.9,663.1,678.2,653.2,658.65,656.6,650.45,657,628.4,639.2,647.15,681.1,652.2,668.8,691.6,662.9,651.95,639.2,670.95,660.5,644.4,655.85,626.95,527.6,654.75,657.25,668,677.6,644,665.2,675.7,685.4,659.4,656.2,675.25,634.5,653.5,647.55,658.4,630.75,633,638.5,652.2,660.5,654.5,668.8,672.3,675.7,649.05,641.05,658.15,658,667.75,645.35,623.5,528.3,656.15,656.5,676.35,664.4,654.9,659.1,671.35,686.2,639.55,660.7,665.1,641.2,656.1,662.2,642.9,658.55,635.85,629.2,651.5,671.15,639.9,666.15,687.4,677.5,648.9,647.75,659.1,671.6,652.15,657.1,637.75,529.95,667.15,655.9,665.4,675.5,654.15,661.35,686.1,686.1,657.25,660.3,668.3,629.95,660.45,660.15,681,647.2,642.1,637.5,659.05,670.05,648.6,660.95,689.85,668.3,646.05,643.6,666,674.25,658.5,656,635.6,597.7,660.5,665.8,658.6,665.4,652.65,665.8,676.85,682.25,659.85,657.95,677.55,640.9,648.7,646.05,656.75,641.4,642.45,633.95,666.9,671.6,647.3,673.35,680.1,668.6,647.35,644.25,661.5,661.8,647.7,651.75,696.65,542.55,650.8,670.85,668.7,668.5,657.2,650.5,678.1,680.4,653.95,649.5,655.9,655.25,641.5,649.1,640.25,639,643.25,635.85,651.2,668.4,654.3,667.6,688.25,683.9,645.8,642.95,668.2,656.4,641,642.4,632.8,526.45,649.1,654.15,659.55,664.8,654.05,646,675.85,684.95,662.2,651.05,673.5,644.95,631.6,647.55,645.55,646.1,631.95,631.7,661.3,660.85,655.35,677.1,684,667.6,644.8,640.8,655.95,658.5,648.35,653.9,632.45,538.15,655.9,651.55,671.15,674.6,652.7,652.45,674.5,686.45,659.6,644.75,663.65,657.1,664.2,646.95,665.4,669.7,657.2,655.05,658.7,670.7,654.5,680.4,690.3,671.95,648.65,639.7,657,664.5,656.45,639.05,627.55,537.55,654,659.1,679.25,671.1,651.25,641.4,680.5,670.95,652.25,655.65,669.05,668.3,664.65,663.2,669.65,666.5,660.2,663.5,660.6,660.9,650.4,666.9,676.2,664.4,646.5,634.95,661.1,674.05,662.25,653.55,638.4,540.65,661.1,663.6,675.8,675,643.65,661.7,668.8,676.9,666.2,657.05,652.85,642.35,663.1,668.65,650.25,660.35,661.75,650.9,656.75,663.15,656.95,684.8,679.6,654.7,639.75,633.75,666.55,673.1,647.85,648.55,632.1,537.25,649.7,663.4,677.4,670.2,647.8,660.1,669.9,674.6,690.7,682.95,692.8,686.45,695.7,686.9,697.9,691.35,686.55,681.8,680.1,692.3,698.7,701.85,684.7,659.5,646.55,664,669.25,668.1,650.4,643.35,628.65,544.85,662,664.6,683.85,672.8,644.75,657.4,674.85,673.4,677.65,671,685.65,673.2,677.1,683,682.4,678.3,681,663.65,678.7,683.4,679.1,676.75,666.7,669.3,646.8,652.75,661.65,675.15,643.6,631.1,636.45,540.7,662.55,655.8,685.45,677.5,646.75,652.9,702.9,661,651.8,653.7,654.4,649.5,673.35,671.1,668,656.75,659.95,643.55,662,663.75,666.75,669.7,670.75,700.55,655.05,640.8,662.6,674.05,656.9,644.1,637.15,534.9,663.8,660.2,677.1,670.05,667.4,659.35,644,649.5,639.35,646.2,653.1,642,651.8,653.85,667.05,650.3,648.55,646,665.4,642.45,639.95,659.4,657.3,653.2,636.85,639.75,665.1,672.5,652.55,649.05,633.6,537.9,656.35,657,688.7,691.7,646.35,660.5,655.1,658.4,653.8,657.3,666.2,653.85,660.75,674.9,663.2,653.3,658.9,656.3,675.8,659.2,656.7,673.75,671.65,671.2,658.2,658.9,670.25,674.45,653.9,647.3,634.4,519.35,654.25,656.85,691.45,695.3,661.45,664.95,675.4,657,667.8,663.65,680.15,668,680.3,668.5,681.1,677.1,662.1,645.7,678.8,674.1,676.9,687.25,672.65,675.5,668.15,672.25,685.55,684.7,653.9,653.85,635.2,535.05,666,662.4,676.15,688.4,689.6,688.7,687.2,687.6,682.35,685.8,687.7,691.1,697.5,695.05,686,684.25,681.95,679.5,701.5,687.3,683.15,701.7,677.95,681.1,679.1,669.7,674.3,676.25,654.05,646.05,636.35,530.85,673.45,668.95,654.55,662.4,670.05,672.4,668.45,651.45,656,660.1,659.05,668.55,675.45,677.9,670.05,668.2,667.3,658.8,671.4,664.4,661.6,673,662.9,662.8,662.9,654.4,651.3,650.9,661.6,658.8,633.7,542.8,627.2,672.95,663.1,649.75,664.8,657.5,657.65,660.85,657.1,644.3,660,658.8,669.35,661.4,670.85,663.3,655.55,651,668.9,669.7,670.55,672.55,666.65,670.1,661.9,669.35,655.6,658.95,664.7,632.9,642.2,599.1,644.1,642.05,643.6,642.9,643.3,645.65,635.85,637.7,645.35,645.5,658.2,648.2,639.85,641.8,641.7,705.7,652.95,628.05,643.7,642.65,646.9,667.25,664.45,737.95,735.25,671.8,733.55,659,654.5,644.3,728.8
