#date,Sat Sep  9 17:17:25 2017

#sensor id,Z3251-11-28-34-3
#shutter speed,30
#exposure time,5.504
#wavelength(nm),600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999,1000
#power,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63142,2.33526,1.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148125,5.66639,11.1847,16.7029,22.2212,27.1099,31.9986,36.8874,41.7761,46.6648,49.514,52.3631,55.2123,58.0614,60.9105,62.9878,65.065,67.1422,69.2194,71.2966,69.895,68.4933,67.0916,65.69,64.2883,65.2399,66.1914,67.143,68.0946,69.0461,63.7135,58.3808,53.0482,47.7156,42.3829,42.9096,43.4363,43.963,44.4897,45.0164,45.3598,45.7032,46.0466,46.39,46.7334,49.3599,51.9864,54.6129,57.2394,59.8659,63.867,67.868,71.8691,75.8702,79.8713,81.3345,82.7978,84.261,85.7242,87.1874,91.8535,96.5196,101.186,105.852,110.518,111.376,112.234,113.092,113.95,114.808,114.967,115.127,115.286,115.445,115.605,114.52,113.435,112.351,111.266,110.181,109.311,108.441,107.571,106.701,105.831,103.669,101.507,99.3453,97.1834,95.0214,94.5418,94.0621,93.5825,93.1028,92.6232,91.9358,91.2485,90.5611,89.8738,89.1864,88.193,87.1996,86.2062,85.2128,84.2194,77.2311,70.2428,63.2544,56.2661,49.2778,52.3261,55.3743,58.4226,61.4708,64.5191,67.0561,69.5931,72.1301,74.6671,77.2041,74.2177,71.2313,68.2449,65.2586,62.2722,59.2557,56.2393,53.2229,50.2064,47.19,42.3939,37.5977,32.8016,28.0054,23.2093,20.7506,18.292,15.8333,13.3747,10.916,8.7183,6.52059,4.32287,2.12516,0,0.58783,1.24822,1.9086,2.56899,3.22937,6.92314,10.6169,14.3107,18.0044,21.6982,27.3659,33.0336,38.7012,44.3689,50.0366,57.4425,64.8484,72.2543,79.6602,87.0661,85.9921,84.9181,83.844,82.77,81.696,86.3958,91.0957,95.7956,100.495,105.195,107.895,110.595,113.294,115.994,118.694,118.794,118.894,118.995,119.095,119.195,119.035,118.875,118.715,118.555,118.395,118.347,118.299,118.25,118.202,118.154,116.705,115.257,113.809,112.36,110.912,106.873,102.835,98.7969,94.7586,90.7203,87.3174,83.9144,80.5115,77.1085,73.7056,67.4262,61.1468,54.8674,48.588,42.3086,38.0966,33.8845,29.6724,25.4604,21.2483,19.3233,17.3983,15.4733,13.5483,11.6233,10.271,8.91874,7.56648,6.21422,4.86196,2.13095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91283,11.4629,17.5085,23.5541,29.5997,35.6453,41.6908,45.8479,50.0049,54.1619,58.3189,62.4759,62.8766,63.2773,63.678,64.0787,64.4794,60.722,56.9646,53.2072,49.4498,45.6924,37.8919,30.0914,22.2909,14.4903,6.68981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#filterdata,590.6,643.25,649.25,636.1,646.2,650.35,641.3,642.85,655.2,632.15,636.35,640.65,625.6,638.95,647.5,659.05,639.9,641.25,632.15,639.25,633.2,630.6,642.2,633.95,645.1,630.8,630.4,645.25,636.7,632.3,628.3,699.2,545.1,636.95,627.3,621.4,637.5,624.4,622.95,631.45,619.15,624.5,628.05,633.1,630.3,639.65,641.8,634.7,635.65,617.2,621.2,631.2,630.4,632.4,637.2,631.5,616.7,621.55,623.2,633.2,617.4,628.3,614.5,641.1,533.05,642.4,637.95,623.6,627.4,625.95,638.1,622,639.75,633.5,619.95,627.25,626.95,626.8,633.5,630.6,631.9,626.2,625,630.4,634.2,617.2,643.8,632.55,634.35,631.75,624.6,630.5,615.1,629.6,617.1,628.1,533.75,659.85,669.3,656.6,656.65,658,656,661.4,653.75,664,654.05,667.1,655,664,673.05,665.6,660.9,647.1,642,660.7,644,654.3,660.2,642.5,658.1,643.4,647.2,647.1,652.2,660.9,647.2,625.75,537.6,649.15,660.1,651.9,664,662.5,664.8,660.35,637.2,655,662.8,657.4,648.3,660,662.6,665.05,658.6,640.45,648,645.6,652.9,648.35,651.75,651.25,665.2,639,645.9,663.9,636.25,650,640.95,640.5,535.05,647.9,671.3,642.8,655.9,642.4,651.1,647.1,634,646.25,644.55,647.1,638.3,647,644.1,643,644.05,630.1,644.25,651.9,633.7,639.7,646.45,641.8,652.2,648.6,647.2,657.5,639.05,658.3,632.3,640.8,539.75,652.75,663.35,658.2,653.2,645.85,654.9,641.25,643.65,656.8,655.2,655.4,650.25,663.55,657.05,654,648.85,639.85,647.65,644.05,648.95,644.65,656.3,648.9,653.1,628.8,635.05,649.2,636,649.7,631.6,641.15,531.05,652.7,657.15,648.85,650.1,643.1,645.1,666.6,657.05,639.85,659.65,650.15,658,657.7,669.75,664.6,651.25,643.25,641.55,647.5,639.4,636.1,653.5,646.4,668.7,640.7,629.05,642.25,636.5,661.8,628.35,625.7,543.45,652.65,650.4,657.55,654.25,645.55,655.15,649.2,660.15,658.6,673.9,672.5,656.3,668,682.05,663.4,666.15,670.7,656.35,669.9,664.2,655.9,662.6,674.8,636.25,640.2,638.35,645.9,648.75,665.1,640.5,638.1,532.85,649,659.55,642.95,654.25,636.7,651.55,662.1,664.85,642.9,638.65,646.35,641.55,649.6,644,644.7,655.2,641.65,636.9,650.85,645.05,640.4,666.55,658.55,645.3,637.15,632.4,652.6,646.35,652.3,641,631.5,533.3,648.65,675.5,661.95,654.4,653.5,655.8,648.6,659.4,650.1,649.2,654.9,646.25,658.1,651.55,656.8,651,653.9,637.25,646.8,647.95,645.65,648.5,656.7,644.5,638.15,627,657.2,653.95,652.05,643.3,639.3,529.15,650,668,650.65,662.65,632.2,643.6,647.35,676.05,635.45,646.05,654.65,647.95,643.35,665.4,649.3,655.65,645.7,643.9,646,647.6,642.6,647.2,659.15,645.9,638.25,642.2,649.8,646.6,645.7,637.65,635.5,535,661.9,650.75,656.65,659.25,640.8,647.5,647.45,652.1,648.25,651.7,662.45,645.25,649.6,649.9,643.65,647.9,620.6,628.3,636.75,666,641.8,656.8,670.45,650.45,640.25,627.3,654.85,644,634.5,646.2,629.8,530.45,646.2,645.25,650.8,661.1,634.9,653.3,658.95,663.1,648.4,645.95,658.1,627.3,650.55,641.9,655.15,627.6,627,630.75,644.2,645.45,643.6,654.6,650.05,658.2,638.5,632.85,644.95,639.9,654.3,633.75,623.6,529.5,648.55,646.15,660.8,649.85,647.85,651.5,651,667.35,628.9,652.2,649.8,634.3,651.95,655.1,638.35,651.7,627.3,624.1,644,656.2,627.25,654,665,660.8,640,641.1,646.2,653.9,641.9,647.75,640.35,529.15,655.35,642.05,646,660.3,645.8,652.15,666.35,662.75,645.4,650.9,650,619.1,656.5,654.35,657.95,642.7,635.75,628.8,649.15,652.4,637.95,647.45,667.7,650.1,635.2,633.75,650.5,655.2,647.65,644.35,637.55,573.05,650.1,654.95,639.9,649.8,643.6,652.7,656.65,661.9,647.15,648.15,659.4,630,647.3,641.1,649.25,636.6,635.6,626.15,654.75,651.8,638.45,660.2,658.95,651.7,638.8,637.7,646.35,644.55,635.5,643.35,669.2,543.4,643.25,659.55,651.4,653.9,651.6,642.65,662.75,657.65,642.15,641.95,640.8,644.95,639.3,645.7,633.45,634.2,639.9,629,642.8,653.2,643.55,653.5,666.3,668,634.7,634.4,652.9,641.05,627.8,630.75,630.6,528.5,642.05,645.65,644.1,652.4,646.15,640.15,658.95,666.7,649,642.95,659.8,632.85,629.25,642.55,641.3,639.85,627.2,622.55,651.2,644.25,645.8,664.3,666.35,651.6,636.7,634.45,643.05,641.9,638.05,644.45,633.05,540.95,644.4,644.45,652.5,659.9,645.95,643.95,659.85,665.75,647.3,635.8,647.7,640.75,653.75,640.25,651.4,655.3,645.75,642.6,646,657.25,646.9,667,669,655,642.75,631.1,644.85,645.95,644.35,629.3,630.55,537.9,643.95,649.3,658.65,655.75,646.6,630.5,665.3,651.65,639.65,647.1,654.8,655.55,653.25,650.95,655.1,652.4,646.1,650.95,648,647.8,642.2,651.5,653.7,649.5,640.15,625.3,645,655.85,654.2,641.55,639.95,539.5,651,651.3,657.3,659.9,634.65,652.2,653.4,657.75,651.55,648.6,644.6,632.9,655.6,659.5,641.25,650.9,651.7,642.15,647.05,652.9,648.25,667.8,655.8,639.4,628.2,625.4,653.45,652.4,638.2,639.2,632.4,536.9,639.2,651.7,656.75,652.75,643.05,648.9,655.5,653.5,668,659.45,668.3,664.3,669.25,663.8,673.3,666.1,662.5,655.85,656.1,669.75,671.1,674.6,663.7,645.75,639.25,654.2,654.45,647.9,640.05,632.5,629.7,545.75,653.85,653.1,663.5,659.75,639.5,648.35,661.7,652.55,659.4,649.3,668.05,655.7,657.75,662.85,661.1,657.95,663,646.55,659.2,665.1,660.1,658.5,647.95,653.3,638.6,645.2,646.9,654.1,632.15,618.15,636.8,542.25,654.3,643.9,666.3,664.85,639.45,643.65,675.15,646.5,641.05,644.45,640.45,634.65,661.6,659,653.8,644.45,648.2,632.65,649.55,652.45,654.55,656.9,660,674.7,646.5,629.45,651.1,652.9,646.1,634.5,640.65,534.4,652.8,651.9,659.15,658.1,660.1,652.5,636.4,642.2,629.8,639.1,646.8,636.8,646.3,644.55,659,645.25,641.85,639.6,658,633.65,631.35,650.5,647.55,645.65,631.5,634.25,651.7,653.1,644.65,639.5,636.85,539.3,644.8,647,668.5,675.55,638.7,652.35,645.9,649.55,644,646.5,651.2,641.65,648.75,664.5,651.45,642.25,645.65,641.55,659.75,645.7,644.15,658.5,655.6,656.2,643.75,645.65,655.1,652.45,642.35,639.15,634.7,521.5,643.5,647.8,673,671.7,647.1,653.25,659.6,645.5,652.65,649.4,665.85,652.85,666.35,652.75,661.7,662.25,648.5,632.5,665.45,658,658.9,672.25,654.45,657.75,652.3,654.6,660.25,664.6,644.3,641.2,636.65,532.85,655.3,647.35,652.9,664.35,668.25,664.4,665.5,664.4,660.4,661.7,662.4,665.9,674,674.4,661.7,661.25,660.15,655.3,678.6,664.8,658.2,676.8,657.65,658.3,658.15,645.9,652.3,651.45,641.65,634.15,635.8,531.25,663.85,656.3,641.75,652,660.85,659.35,653.55,641.85,645.95,647.05,644.9,655.4,660.4,661.05,657.6,652.55,652.15,646.25,658.05,651.65,648,660.4,652.9,652.8,652.55,642.6,641.85,641.05,650.5,648.7,636.2,540.45,626.7,660.55,650.9,640,652.8,645.6,646.6,648.25,643.2,633.35,646.45,646,655.55,649.45,657.2,648.85,642.25,638.6,652.85,654.2,655.2,657.65,653.9,656.6,650,655,642.45,644.85,651.7,629.65,642.3,577.45,645.85,642.95,642.2,641.7,643.3,646.5,638.2,639.95,642.8,642.05,654.1,643.4,641.4,643.65,642.6,680.15,650,628.85,644.85,643.7,647.4,668.2,665.5,714.4,707.85,675.1,708.9,659.8,656.3,645.1,704
