#date,Sat Sep  9 17:20:13 2017

#sensor id,Z3251-11-28-34-3
#shutter speed,30
#exposure time,5.504
#wavelength(nm),600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,631,632,633,634,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,684,685,686,687,688,689,690,691,692,693,694,695,696,697,698,699,700,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,731,732,733,734,735,736,737,738,739,740,741,742,743,744,745,746,747,748,749,750,751,752,753,754,755,756,757,758,759,760,761,762,763,764,765,766,767,768,769,770,771,772,773,774,775,776,777,778,779,780,781,782,783,784,785,786,787,788,789,790,791,792,793,794,795,796,797,798,799,800,801,802,803,804,805,806,807,808,809,810,811,812,813,814,815,816,817,818,819,820,821,822,823,824,825,826,827,828,829,830,831,832,833,834,835,836,837,838,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853,854,855,856,857,858,859,860,861,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,886,887,888,889,890,891,892,893,894,895,896,897,898,899,900,901,902,903,904,905,906,907,908,909,910,911,912,913,914,915,916,917,918,919,920,921,922,923,924,925,926,927,928,929,930,931,932,933,934,935,936,937,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,956,957,958,959,960,961,962,963,964,965,966,967,968,969,970,971,972,973,974,975,976,977,978,979,980,981,982,983,984,985,986,987,988,989,990,991,992,993,994,995,996,997,998,999,1000
#power,260.775,257.26,253.745,250.23,246.715,243.2,240.12,237.039,233.959,230.878,227.798,227.477,227.157,226.836,226.515,226.195,224.698,223.202,221.705,220.209,218.712,215.624,212.536,209.447,206.359,203.271,198.511,193.752,188.992,184.233,179.473,173.217,166.961,160.706,154.45,148.194,145.513,142.832,140.151,137.47,134.789,134.34,133.891,133.442,132.993,132.544,133.326,134.107,134.888,135.67,136.451,140.027,143.603,147.179,150.755,154.331,162.1,169.869,177.638,185.407,193.176,201.893,210.61,219.327,228.044,236.761,250.538,264.314,278.091,291.868,305.644,319.659,333.675,347.69,361.706,375.721,393.212,410.702,428.193,445.684,463.174,483.633,504.091,524.549,545.007,565.466,587.711,609.957,632.202,654.448,676.694,698.444,720.194,741.944,763.694,785.444,806.025,826.606,847.187,867.768,888.349,908.656,928.963,949.27,969.577,989.884,1007.22,1024.55,1041.88,1059.22,1076.55,1092.27,1108,1123.72,1139.44,1155.16,1167.3,1179.45,1191.59,1203.73,1215.87,1227.9,1239.92,1251.95,1263.98,1276.01,1286.54,1297.08,1307.62,1318.16,1328.7,1337.24,1345.77,1354.3,1362.84,1371.37,1378.71,1386.04,1393.38,1400.71,1408.05,1414.82,1421.6,1428.37,1435.15,1441.92,1448.05,1454.18,1460.3,1466.43,1472.56,1476.73,1480.91,1485.08,1489.26,1493.43,1495.09,1496.75,1498.41,1500.06,1501.72,1504.06,1506.39,1508.73,1511.06,1513.4,1514.81,1516.22,1517.63,1519.04,1520.45,1519.37,1518.3,1517.23,1516.16,1515.08,1513.38,1511.67,1509.97,1508.26,1506.55,1504.75,1502.94,1501.13,1499.32,1497.52,1489.59,1481.67,1473.74,1465.82,1457.89,1452.71,1447.53,1442.35,1437.16,1431.98,1428.2,1424.41,1420.63,1416.85,1413.06,1410.57,1408.07,1405.57,1403.07,1400.58,1399.3,1398.02,1396.74,1395.47,1394.19,1394.73,1395.27,1395.81,1396.35,1396.89,1391.54,1386.19,1380.83,1375.48,1370.13,1370.4,1370.67,1370.95,1371.22,1371.49,1368.45,1365.41,1362.37,1359.33,1356.29,1349.21,1342.14,1335.07,1327.99,1320.92,1312.81,1304.71,1296.61,1288.51,1280.4,1272.51,1264.62,1256.72,1248.83,1240.94,1233.61,1226.29,1218.96,1211.64,1204.31,1196.72,1189.13,1181.54,1173.95,1166.37,1165.33,1164.3,1163.27,1162.23,1161.2,1157.92,1154.63,1151.35,1148.06,1144.78,1143.28,1141.78,1140.28,1138.78,1137.28,1135.41,1133.54,1131.68,1129.81,1127.94,1123.49,1119.03,1114.58,1110.13,1105.67,1098.56,1091.45,1084.33,1077.22,1070.11,1059.04,1047.97,1036.9,1025.83,1014.76,1002.13,989.503,976.872,964.241,951.611,939.57,927.529,915.488,903.447,891.406,879.552,867.699,855.846,843.993,832.139,825.331,818.522,811.714,804.906,798.097,799.41,800.723,802.036,803.348,804.661,808.156,811.651,815.146,818.641,822.136,823.368,824.6,825.832,827.064,828.296,827.887,827.479,827.07,826.662,826.253,823.934,821.616,819.297,816.978,814.66,812.24,809.821,807.402,804.982,802.563,800.384,798.205,796.026,793.847,791.667,785.896,780.126,774.355,768.584,762.813,754.172,745.532,736.891,728.251,719.61,708.265,696.92,685.574,674.229,662.884,651.966,641.048,630.13,619.212,608.294,599.722,591.149,582.577,574.004,565.432,558.021,550.61,543.198,535.787,528.376,522.206,516.037,509.867,503.697,497.528,494.615,491.702,488.789,485.877,482.964,481.771,480.578,479.385,478.193,477,475.487,473.974,472.461,470.948,469.435,468.765,468.096,467.426,466.756,466.086
#filterdata,1410.75,647.5,642.8,630.1,641.05,642.05,637.05,634.7,648.65,624.55,627.2,631,617.9,630.45,642.1,652.15,628.25,632.8,624.7,632.35,625.3,623.6,635.8,625,637.65,620.4,621.95,636.5,629.35,624.1,631.85,1526.55,544.7,627.5,620.2,611.15,628.7,615.25,615.55,622.05,611.8,620.7,620.85,625.2,623.75,629.6,635.4,625.15,630.1,608.15,614.4,622.5,621.5,626.45,627.6,623.85,609.45,613.85,616.55,624.1,612.35,621.9,607.9,643.9,526.65,649.6,657.85,637.05,643,644.05,651.2,643.35,658.8,651.4,641.15,647.7,646.35,645.5,653.05,648.8,652.1,648,638.75,643.5,648.2,633.4,656.1,643.05,645.3,645.6,638.9,643.4,627.7,651.1,627.5,622.8,536.15,1094.8,1385.45,1478.15,1243.3,1251.65,1245.2,1263.75,1259.65,1286.65,1285.25,1292.85,1278.65,1301.9,1324.75,1310.7,1295.2,1295.5,1202.65,1198.65,1192.65,1199.55,1200.5,1176.85,1197.05,1171,1180.3,1150,1486.15,1361.3,1079.6,633.6,540.8,1070.05,1392.15,1185.75,1396,1137.3,1159.4,1107.65,1075.4,1098.7,1162.55,1138.75,1129.15,1123.05,1158.9,1154.35,1183.55,1154.25,1151.25,1147.85,1175.3,1162.65,1146.2,1141.9,1170.35,1122.05,1157.75,1382.6,1169.6,1370.95,1059.3,644.4,537.9,1050.7,1398.1,1158.8,1115,922.35,932.2,941.95,929.6,940.2,942.7,944.7,935.4,943.45,940.65,931.2,927.4,927.15,932.1,939.45,927.05,943.4,952.1,945.25,948.45,931.3,924.25,1116.8,1153,1383.3,1040.3,647.1,542.25,1045.65,1385,1191.3,1101.7,925.4,1079.25,1077.8,1099.2,1116.55,1101.15,1121.2,1111.9,1124.15,1119.4,1111.1,1094.3,1101.2,959.85,940.25,955.6,951.75,967.05,972.65,946.3,907.3,907.35,1122.6,1162.6,1363.6,1050.5,648.25,533.35,1072.2,1389.95,1177.05,1138.05,927.8,937.85,1580.75,1260.6,1255.4,1275.3,1257.95,1258.65,1257.05,1271.5,1269.1,1261.95,1242.5,1235.45,1221.3,1197.55,1186,1206.85,1177.9,1580.25,935.1,909.8,1113.5,1157.4,1381.95,1031.9,636.2,544.95,1050.05,1381.25,1198.2,1136.5,943.2,974,1182.25,1400.55,1399.45,1423.6,1428.5,1398.95,1396.5,1418.6,1410.7,1427.3,1434.95,1427.25,1425.15,1401.95,1390.15,1397.25,1407.1,1171.95,971.15,937.35,1141.85,1182.65,1389.6,1067.2,643,536.35,1080.1,1381.9,1194.15,1144.95,938.9,975.15,1207.15,1403,1035.25,1022.45,1042.75,1027.5,1039.65,1039.15,1051.7,1062.4,1042.9,1044.95,1057.95,1058.75,1063.2,1107.35,1391.45,1178.55,961.35,932.1,1178.5,1194.35,1371.6,1066.65,641.3,533.6,1065.25,1405.3,1208.35,1178.6,941,980.25,1167.4,1403.4,1059.95,1108.4,1106.95,1089.15,1104.35,1091.7,1090.8,1101.3,1089.9,1062.5,1069.2,1079,1090,1076.5,1387.1,1166.35,962.75,918.75,1170.55,1201.3,1376.25,1071.9,642.85,529.6,1062.6,1373.3,1222.35,1172.45,918.9,965.95,1154.2,1400.4,1050.7,1070.55,1120.65,1086.45,1073.6,1088.7,1082.1,1077.55,1058.65,1070.2,1090.55,1118.7,1062.2,1071.75,1382,1154.55,947.3,931.75,1178.6,1207.9,1354.25,1056.25,642.2,540.35,1057.4,1079.85,1216.65,1209.7,933.45,965.45,1151.35,1384.7,1085.15,1062.45,1131.1,948.1,914.6,909.3,902.45,922.45,895.55,912.5,932.7,1147.6,1067.2,1103.5,1401.8,1159.6,970.8,936.65,1173.3,1186.3,1038.25,1063.4,639,534.5,1058.5,1064.5,1189.8,1181.75,943.75,1000,1265.95,1414.15,1095.1,1062,1138.1,922.9,864.8,832.25,841.75,801.6,817.5,830.35,918.1,1121.5,1067.7,1103.3,1396.45,1247.6,971.65,933.35,1147.15,1207.2,1068.5,1051.2,633.9,534.3,1045.4,1050.75,1216.9,1177.35,952.25,984.8,1273.25,1423,1071,1057.05,1132,909.7,833.25,881.8,869.7,870.6,843.25,810,933,1123.4,1038.5,1106.85,1411.8,1271.65,969.7,944.45,1170.55,1233.2,1046.1,1056.45,645.8,548,1046.35,1061.5,1221.8,1205.95,962.65,983.15,1266.65,1406.7,1093.1,1042,1157.05,919.95,832.35,875.15,1259.3,867.15,845.25,811.55,939.2,1159.75,1029.95,1104.4,1408.85,1233,955.55,953.1,1200.6,1250.1,1066.9,1042.4,657.9,1438.2,1055.3,1058.75,1221.45,1177.65,951.7,975.5,1274.4,1392.9,1109.15,1047.9,1194.8,947,818.25,844.15,879.8,818.45,841.8,808.8,959.5,1175.65,1034.55,1113.55,1409.65,1218.35,951.6,952.1,1177.15,1239.3,1043.45,1064.6,1555.1,554.6,1042,1073.8,1241.65,1186.5,958.5,944.3,1231.8,1394.2,1099.55,1021.05,1154.3,996.15,819.75,858.25,839.2,827.8,851.6,811,970.75,1164.15,1029.35,1121.8,1429.05,1238.9,963.95,942.3,1176.45,1235,1039.1,1036.25,648.3,530.6,1030.4,1068.55,1238.75,1173,953.25,963.4,1237.45,1385.65,1121.8,1008.35,1154.3,990.1,808.85,804.9,833,847.9,842.8,909.65,1001.3,1148.8,1033.6,1143.45,1424.3,1212.75,955,936.95,1152.45,1246.1,1059.25,1065.75,643.05,543.9,1054.75,1061.85,1262.5,1196.3,953.55,960.25,1241.05,1386.85,1131.25,1006.65,1161.8,1027.1,964.65,877.5,1014.3,1008.3,1033.35,1019.9,1043.1,1160.85,1033.9,1159.35,1436.85,1234.6,955.95,950.55,1175.2,1277.9,1056.2,1041.8,637.2,544.05,1053.3,1071.25,1286.4,1201.7,963.1,963.45,1221.75,1360.7,1116.4,1020.9,1137,1125.7,1125.25,1105.25,1145.1,1128.3,1115.45,1097.7,1097.7,1127.35,1010.35,1151.8,1401.05,1210.65,967.7,935.6,1182.1,1285.2,1067.1,1053.65,646.3,546.7,1061.05,1064.05,1272.2,1188.7,938.6,974,1204.4,1360.65,1152.8,1024.8,1016.75,1021.2,1031.25,1042.05,1017.65,1023.85,1035.65,1023.15,1041.8,1051.95,1051.4,1202.4,1399.2,1199.2,955.35,932.2,1168.5,1289.5,1046.1,1046.15,643.2,543.8,1044.8,1063.7,1296.6,1184.35,945.2,968.85,1210.6,1368.3,1415.85,1416.4,1417.4,1423.3,1429.55,1417,1433.8,1427.75,1427.9,1432.1,1427.45,1436.1,1448,1476.2,1399.15,1175.3,951.3,968.5,1181.8,1294.8,1063.85,1048.15,639,549.65,1071.65,1068.75,1291.15,1177.95,931,946.05,1176.1,1343.2,1361.6,1355.4,1370.3,1350.55,1344.4,1354.05,1349.15,1340.9,1331.55,1319.85,1323.05,1348.25,1336.55,1351.1,1302.45,1182.3,949.85,945.9,1166.8,1314.45,1060.6,1031.75,643.8,544,1056.35,1060.1,1308.45,1188,969.45,930.85,1549,1160.9,1170.6,1165.5,1150.9,1149.8,1165.4,1182.85,1162,1144.9,1134.25,1117.3,1127.25,1145.65,1160.4,1161.45,1128.15,1575.1,952.3,961.1,1169.4,1328.85,1063.9,1037,646.2,540.75,1054.75,1068.5,1303.85,1166.5,960.9,946.7,934,948.3,938.35,933.5,946.65,935.7,945.5,962.65,979.2,958.15,947.8,942.3,980.75,954.5,967.1,981.4,959.2,938.2,921.3,938.6,1167.95,1306.3,1058.55,1031.8,641.3,541.75,1031.55,1062.25,1314.9,1180.7,940.05,943.9,972.9,977.45,1009.85,1011.05,1064.1,1033.8,1054.65,1063.25,1032.5,1018,1057.4,1092.7,1108.95,1075,1116.6,1110.75,1114.3,1085.1,1041.55,1097.85,1173.1,1321.95,1057.6,1027.85,639.55,527.65,1044.15,1064.15,1331.5,1399.5,1175.65,1165.7,1173.7,1162.05,1193.1,1198.05,1220.45,1205.15,1223.9,1202.05,1222.45,1230.9,1215.8,1189.8,1229.45,1251,1244.95,1269.65,1242.1,1233.8,1228.55,1254.75,1411.25,1322.2,1071,1043.1,642.3,537.2,1064.45,1066.7,1437.05,1337.4,1350.35,1355.65,1378,1367.5,1367.35,1386.65,1411.4,1423.45,1420.1,1395.7,1396.25,1412.3,1414.95,1408.6,1428.4,1424.9,1419,1436.5,1393.85,1388.95,1386.95,1392.45,1384.5,1451.05,1065.05,1044.55,644.1,533.6,1068.7,1094.8,1064.65,1074.1,1097.9,1097.3,1097.45,1077.85,1097,1107.15,1130.4,1144.4,1133.85,1131.35,1149,1151.2,1147.85,1078.75,1087.9,1099.55,1092.25,1106.85,1088.05,1076.6,1074,1042.65,1044.15,1052.2,1083.15,1047.05,639.4,551.7,639.7,1056.8,1051.15,1035.9,1057.05,1045.15,1052.15,1079.5,1059.6,1055.7,1070.5,1080.6,1074.45,1065.2,1087.25,1104.5,1076.35,1050.3,1075.3,1097.9,1100.7,1095.85,1083.8,1099.2,1085.75,1065.8,1063.3,1072.7,1062.8,648.25,651.1,1404.55,660.85,660.9,688,731.4,746.5,724.45,692.85,741.45,775.6,811.1,859.3,877.15,650.5,655,670.6,1598.55,774.3,637.9,649.3,647.45,652.4,673.65,680.1,1642.8,1633.65,704.7,1594.05,682.45,659.55,650,1536.8
